Frame,Visibility,X,Y,score,rank
1085,1,1361,731,0.784,1
1086,1,1350,724,0.784,1
1087,1,1339,712,0.78,1
1088,1,1331,712,0.786,1
1089,1,1320,712,0.781,1
1090,1,1309,712,0.79,1
1091,1,1298,720,0.78,1
1092,1,1286,728,0.785,1
1093,1,1275,739,0.782,1
1094,1,1264,754,0.82,1
1095,0,0,0,0,0
1096,1,1245,746,0.792,1
1097,1,1234,742,0.804,1
1098,1,1226,742,0.795,1
1099,1,1211,742,0.791,1
1100,1,1204,750,0.797,1
1101,1,1192,758,0.803,1
1102,1,1181,765,0.825,1
1103,1,1174,761,0.814,1
1104,1,1162,758,0.826,1
1105,1,1155,758,0.82,1
1106,1,1144,761,0.811,1
1107,1,1132,765,0.798,1
1108,1,1125,772,0.79,1
1109,1,1114,772,0.762,1
1110,0,0,0,0,0
1111,1,1099,772,0.733,1
1112,1,1084,776,0.727,1
1113,0,0,0,0,0
1114,1,1069,780,0.745,1
1115,1,1058,780,0.74,1
1116,1,1046,784,0.724,1
1117,0,0,0,0,0
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,0,0,0,0,0
1124,0,0,0,0,0
1125,0,0,0,0,0
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,0,0
1134,0,0,0,0,0
1135,0,0,0,0,0
1136,0,0,0,0,0
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0,0,0
1144,0,0,0,0,0
1145,0,0,0,0,0
1146,1,750,188,0.576,1
1147,1,761,184,0.559,1
1148,1,772,184,0.482,1
1149,0,0,0,0,0
1150,1,780,180,0.663,1
1151,1,780,180,0.628,1
1152,0,0,0,0,0
1153,1,1005,244,0.61,1
1154,0,0,0,0,0
1155,0,0,0,0,0
1156,0,0,0,0,0
1157,0,0,0,0,0
1158,0,0,0,0,0
1159,0,0,0,0,0
1160,0,0,0,0,0
1161,0,0,0,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,0,0,0,0,0
1165,0,0,0,0,0
1166,0,0,0,0,0
1167,0,0,0,0,0
1168,0,0,0,0,0
1169,0,0,0,0,0
1170,0,0,0,0,0
1171,0,0,0,0,0
1172,0,0,0,0,0
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,0,0
1176,0,0,0,0,0
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,0,0,0
1180,0,0,0,0,0
1181,0,0,0,0,0
1182,0,0,0,0,0
1183,0,0,0,0,0
1184,0,0,0,0,0
1185,0,0,0,0,0
1186,0,0,0,0,0
1187,1,836,281,0.642,1
1188,0,0,0,0,0
1189,0,0,0,0,0
1190,0,0,0,0,0
1191,1,844,259,0.658,1
1192,1,859,259,0.641,1
1193,1,878,259,0.709,1
1194,1,896,259,0.728,1
1195,1,911,262,0.656,2
1196,0,0,0,0,0
1197,1,1001,262,0.64,1
1198,0,0,0,0,0
1199,1,746,188,0.61,1
1200,0,0,0,0,0
1201,1,1009,278,0.691,1
1202,1,1028,278,0.673,1
1203,1,1046,278,0.646,1
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,1,1099,281,0.681,1
1207,1,1121,281,0.681,1
1208,1,1140,285,0.68,1
1209,1,1159,289,0.638,1
1210,0,0,0,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,0
1214,0,0,0,0,0
1215,0,0,0,0,0
1216,0,0,0,0,0
1217,0,0,0,0,0
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,0,0,0,0,0
1221,0,0,0,0,0
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,0,0,0,0,0
1225,0,0,0,0,0
1226,0,0,0,0,0
1227,0,0,0,0,0
1228,0,0,0,0,0
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,0,0,0,0,0
1232,0,0,0,0,0
1233,0,0,0,0,0
1234,0,0,0,0,0
1235,0,0,0,0,0
1236,0,0,0,0,0
1237,0,0,0,0,0
1238,1,878,521,0.527,1
1239,1,878,540,0.583,1
1240,1,870,562,0.658,1
1241,1,866,581,0.66,1
1242,0,0,0,0,0
1243,1,866,581,0.599,1
1244,1,866,566,0.609,1
1245,1,866,551,0.598,1
1246,0,0,0,0,0
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,0,0,0
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,0
1255,0,0,0,0,0
1256,0,0,0,0,0
1257,0,0,0,0,0
1258,0,0,0,0,0
1259,0,0,0,0,0
1260,1,968,686,0.76,1
1261,0,0,0,0,0
1262,1,994,795,0.72,1
1263,0,0,0,0,0
1264,1,1031,949,0.782,1
1265,0,0,0,0,0
1266,0,0,0,0,0
1267,0,0,0,0,0
1268,0,0,0,0,0
1269,0,0,0,0,0
1270,0,0,0,0,0
1271,0,0,0,0,0
1272,0,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,0,0,0,0,0
1280,0,0,0,0,0
1281,1,1268,862,0.743,1
1282,0,0,0,0,0
1283,1,1268,742,0.83,1
1284,1,1268,701,0.805,1
1285,1,1268,671,0.796,1
1286,1,1268,649,0.745,1
1287,1,1268,626,0.617,1
1288,0,0,0,0,0
1289,0,0,0,0,0
1290,0,0,0,0,0
1291,0,0,0,0,0
1292,1,1350,716,0.801,1
1293,0,0,0,0,0
1294,1,1440,859,0.73,1
1295,0,0,0,0,0
1296,0,0,0,0,0
1297,0,0,0,0,0
1298,0,0,0,0,0
1299,0,0,0,0,0
1300,0,0,0,0,0
1301,0,0,0,0,0
1302,0,0,0,0,0
1303,0,0,0,0,0
1304,0,0,0,0,0
1305,0,0,0,0,0
1306,0,0,0,0,0
1307,0,0,0,0,0
1308,0,0,0,0,0
1309,0,0,0,0,0
1310,0,0,0,0,0
1311,0,0,0,0,0
1312,0,0,0,0,0
1313,0,0,0,0,0
1314,1,1432,634,0.675,1
1315,0,0,0,0,0
1316,1,1335,551,0.74,1
1317,1,1294,525,0.753,1
1318,1,1252,502,0.735,1
1319,1,1215,488,0.69,1
1320,1,1181,476,0.665,1
1321,1,1148,472,0.655,1
1322,1,1118,472,0.624,1
1323,0,0,0,0,0
1324,0,0,0,0,0
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0,0
1328,0,0,0,0,0
1329,0,0,0,0,0
1330,1,1058,848,0.702,1
1331,0,0,0,0,0
1332,0,0,0,0,0
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,0,0,0,0,0
1336,0,0,0,0,0
1337,0,0,0,0,0
1338,0,0,0,0,0
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,0,0,0,0,0
1345,0,0,0,0,0
1346,0,0,0,0,0
1347,0,0,0,0,0
1348,0,0,0,0,0
1349,0,0,0,0,0
1350,0,0,0,0,0
1351,0,0,0,0,0
1352,0,0,0,0,0
1353,0,0,0,0,0
1354,0,0,0,0,0
1355,0,0,0,0,0
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,0,0,0,0,0
1359,0,0,0,0,0
1360,0,0,0,0,0
1361,1,859,971,0.642,1
1362,0,0,0,0,0
1363,1,836,788,0.739,1
1364,0,0,0,0,0
1365,1,821,682,0.826,1
1366,1,814,652,0.798,1
1367,1,810,626,0.753,1
1368,1,806,611,0.699,1
1369,1,802,600,0.656,1
1370,0,0,0,0,0
1371,0,0,0,0,0
1372,0,0,0,0,0
1373,0,0,0,0,0
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,0,0,0,0,0
1377,0,0,0,0,0
1378,0,0,0,0,0
1379,1,784,619,0.557,1
1380,1,788,630,0.538,1
1381,1,791,645,0.583,1
1382,1,791,664,0.758,1
1383,1,791,686,0.772,1
1384,1,795,716,0.791,1
1385,1,795,750,0.829,1
1386,1,799,791,0.809,1
1387,1,799,840,0.797,1
1388,1,799,900,0.769,1
1389,1,802,968,0.725,1
1390,0,0,0,0,0
1391,0,0,0,0,0
1392,0,0,0,0,0
1393,0,0,0,0,0
1394,0,0,0,0,0
1395,0,0,0,0,0
1396,0,0,0,0,0
1397,0,0,0,0,0
1398,0,0,0,0,0
1399,0,0,0,0,0
1400,0,0,0,0,0
1401,0,0,0,0,0
1402,0,0,0,0,0
1403,0,0,0,0,0
1404,0,0,0,0,0
1405,0,0,0,0,0
1406,1,1099,461,0.689,1
1407,1,1125,401,0.685,1
1408,1,1155,345,0.705,1
1409,1,1181,296,0.728,1
1410,1,1204,255,0.683,1
1411,1,1226,225,0.645,1
1412,1,1249,199,0.627,1
1413,1,1268,180,0.623,1
1414,1,1286,165,0.557,1
1415,1,1305,154,0.501,1
1416,0,0,0,0,0
1417,1,1339,150,0.513,1
1418,1,1354,158,0.513,1
1419,1,1369,165,0.51,1
1420,1,1380,176,0.522,1
1421,1,1395,191,0.613,1
1422,1,1406,210,0.63,1
1423,1,1418,229,0.631,1
1424,1,1429,251,0.671,1
1425,1,1436,278,0.653,1
1426,1,1448,308,0.636,1
1427,1,1459,338,0.641,1
1428,1,1466,368,0.647,1
1429,1,1474,401,0.647,1
1430,1,1481,435,0.65,1
1431,1,1489,472,0.679,1
1432,1,1489,514,0.668,1
1433,1,1496,551,0.676,1
1434,1,1500,592,0.651,1
1435,1,1504,634,0.705,1
1436,1,1508,675,0.697,1
1437,1,1515,641,0.672,1
1438,1,1526,608,0.64,1
1439,0,0,0,0,0
1440,1,1526,551,0.632,1
1441,1,1526,536,0.647,1
1442,1,1519,521,0.641,1
1443,1,1511,506,0.615,1
1444,1,1504,499,0.606,1
1445,1,1496,491,0.615,1
1446,0,0,0,0,0
1447,1,1489,491,0.623,1
1448,1,1489,491,0.625,1
1449,0,0,0,0,0
1450,1,1474,506,0.602,1
1451,1,1466,514,0.622,1
1452,1,1459,525,0.629,1
1453,1,1451,540,0.612,1
1454,0,0,0,0,0
1455,0,0,0,0,0
1456,1,1451,514,0.604,1
1457,0,0,0,0,0
1458,0,0,0,0,0
1459,1,1451,518,0.602,1
1460,0,0,0,0,0
1461,1,1448,536,0.65,1
1462,1,1444,559,0.686,1
1463,1,1440,585,0.673,1
1464,1,1436,615,0.674,1
1465,1,1432,656,0.723,1
1466,1,1425,709,0.688,1
1467,0,0,0,0,0
1468,0,0,0,0,0
1469,0,0,0,0,0
1470,0,0,0,0,0
1471,1,1091,690,0.659,1
1472,1,1031,682,0.736,1
1473,1,975,679,0.802,1
1474,1,926,679,0.809,1
1475,1,885,686,0.809,1
1476,1,848,694,0.793,1
1477,1,810,705,0.779,1
1478,0,0,0,0,0
1479,1,761,679,0.811,1
1480,1,742,649,0.822,1
1481,1,728,619,0.596,1
1482,1,712,596,0.795,1
1483,1,698,574,0.766,1
1484,1,686,559,0.737,1
1485,1,671,544,0.702,1
1486,1,656,536,0.647,1
1487,0,0,0,0,0
1488,0,0,0,0,0
1489,1,626,529,0.618,1
1490,1,615,529,0.603,1
1491,1,604,540,0.607,1
1492,1,596,548,0.637,1
1493,1,589,559,0.666,1
1494,0,0,0,0,0
1495,1,574,562,0.697,1
1496,1,566,544,0.722,1
1497,1,555,525,0.694,1
1498,1,548,506,0.679,1
1499,1,536,499,0.665,1
1500,1,529,488,0.67,1
1501,1,518,484,0.65,1
1502,1,506,480,0.645,1
1503,0,0,0,0,0
1504,1,484,484,0.634,1
1505,1,472,484,0.635,1
1506,1,461,488,0.63,1
1507,0,0,0,0,0
1508,1,469,495,0.602,1
1509,1,469,510,0.595,1
1510,1,469,521,0.616,1
1511,0,0,0,0,0
1512,1,480,548,0.662,1
1513,1,480,566,0.662,1
1514,1,484,589,0.644,1
1515,1,484,604,0.649,1
1516,0,0,0,0,0
1517,1,484,578,0.641,1
1518,0,0,0,0,0
1519,0,0,0,0,0
1520,0,0,0,0,0
1521,0,0,0,0,0
1522,1,499,592,0.597,1
1523,1,499,611,0.612,1
1524,0,0,0,0,0
1525,0,0,0,0,0
1526,0,0,0,0,0
1527,0,0,0,0,0
1528,0,0,0,0,0
1529,0,0,0,0,0
1530,0,0,0,0,0
1531,0,0,0,0,0
1532,0,0,0,0,0
1533,0,0,0,0,0
1534,0,0,0,0,0
1535,0,0,0,0,0
1536,0,0,0,0,0
1537,0,0,0,0,0
1538,0,0,0,0,0
1539,0,0,0,0,0
1540,0,0,0,0,0
1541,0,0,0,0,0
1542,0,0,0,0,0
1543,0,0,0,0,0
1544,0,0,0,0,0
1545,0,0,0,0,0
1546,0,0,0,0,0
1547,0,0,0,0,0
1548,0,0,0,0,0
1549,0,0,0,0,0
1550,0,0,0,0,0
1551,0,0,0,0,0
1552,0,0,0,0,0
1553,0,0,0,0,0
1554,0,0,0,0,0
1555,0,0,0,0,0
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,0,0,0,0,0
1559,0,0,0,0,0
1560,0,0,0,0,0
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,0,0,0,0,0
1565,0,0,0,0,0
1566,0,0,0,0,0
1567,0,0,0,0,0
1568,0,0,0,0,0
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,0,0,0,0,0
1572,0,0,0,0,0
1573,0,0,0,0,0
1574,0,0,0,0,0
1575,0,0,0,0,0
1576,0,0,0,0,0
1577,0,0,0,0,0
1578,0,0,0,0,0
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,0,0,0,0
1584,0,0,0,0,0
1585,0,0,0,0,0
1586,0,0,0,0,0
1587,0,0,0,0,0
1588,0,0,0,0,0
1589,0,0,0,0,0
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0,0,0
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,0,0,0,0,0
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,0,0,0,0,0
1603,0,0,0,0,0
1604,1,795,536,0.624,1
1605,1,806,518,0.651,1
1606,1,810,484,0.705,1
1607,1,821,454,0.707,1
1608,1,829,420,0.73,1
1609,1,836,390,0.722,1
1610,1,848,364,0.711,1
1611,1,859,338,0.706,1
1612,1,870,311,0.712,1
1613,1,881,292,0.702,1
1614,1,896,274,0.739,1
1615,1,911,255,0.73,1
1616,1,926,244,0.743,1
1617,1,941,236,0.737,1
1618,1,960,232,0.736,1
1619,1,979,232,0.737,1
1620,1,1001,240,0.749,1
1621,1,1024,255,0.752,1
1622,1,1050,278,0.751,1
1623,1,1076,304,0.742,1
1624,1,1106,341,0.673,1
1625,0,0,0,0,0
1626,0,0,0,0,0
1627,0,0,0,0,0
1628,0,0,0,0,0
1629,0,0,0,0,0
1630,0,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,0
1634,0,0,0,0,0
1635,0,0,0,0,0
1636,0,0,0,0,0
1637,0,0,0,0,0
1638,0,0,0,0,0
1639,0,0,0,0,0
1640,0,0,0,0,0
1641,0,0,0,0,0
1642,0,0,0,0,0
1643,0,0,0,0,0
1644,0,0,0,0,0
1645,0,0,0,0,0
1646,0,0,0,0,0
1647,0,0,0,0,0
1648,0,0,0,0,0
1649,0,0,0,0,0
1650,0,0,0,0,0
1651,0,0,0,0,0
1652,0,0,0,0,0
1653,0,0,0,0,0
1654,0,0,0,0,0
1655,0,0,0,0,0
1656,0,0,0,0,0
1657,0,0,0,0,0
1658,0,0,0,0,0
1659,0,0,0,0,0
1660,0,0,0,0,0
1661,0,0,0,0,0
1662,0,0,0,0,0
1663,0,0,0,0,0
1664,0,0,0,0,0
1665,0,0,0,0,0
1666,0,0,0,0,0
1667,0,0,0,0,0
1668,0,0,0,0,0
1669,0,0,0,0,0
1670,0,0,0,0,0
1671,0,0,0,0,0
1672,0,0,0,0,0
1673,0,0,0,0,0
1674,0,0,0,0,0
1675,0,0,0,0,0
1676,1,724,382,0.631,1
1677,1,731,371,0.68,1
1678,1,739,364,0.681,1
1679,1,746,356,0.672,1
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,1,769,352,0.635,1
1683,1,784,360,0.628,1
1684,1,795,368,0.657,1
1685,1,806,379,0.687,1
1686,1,821,398,0.717,1
1687,1,836,420,0.788,1
1688,1,851,446,0.789,1
1689,1,870,484,0.807,1
1690,1,889,529,0.789,1
1691,1,915,585,0.764,1
1692,1,938,649,0.687,1
1693,0,0,0,0,0
1694,1,998,829,0.716,1
1695,0,0,0,0,0
1696,0,0,0,0,0
1697,0,0,0,0,0
1698,0,0,0,0,0
1699,0,0,0,0,0
1700,0,0,0,0,0
1701,0,0,0,0,0
1702,0,0,0,0,0
1703,0,0,0,0,0
1704,0,0,0,0,0
1705,0,0,0,0,0
1706,0,0,0,0,0
1707,0,0,0,0,0
1708,0,0,0,0,0
1709,0,0,0,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,0,0,0
1713,0,0,0,0,0
1714,0,0,0,0,0
1715,0,0,0,0,0
1716,0,0,0,0,0
1717,0,0,0,0,0
1718,0,0,0,0,0
1719,0,0,0,0,0
1720,0,0,0,0,0
1721,0,0,0,0,0
1722,0,0,0,0,0
1723,0,0,0,0,0
1724,0,0,0,0,0
1725,0,0,0,0,0
1726,0,0,0,0,0
1727,0,0,0,0,0
1728,0,0,0,0,0
1729,0,0,0,0,0
1730,0,0,0,0,0
1731,0,0,0,0,0
1732,0,0,0,0,0
1733,0,0,0,0,0
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,0,0,0,0,0
1737,0,0,0,0,0
1738,0,0,0,0,0
1739,0,0,0,0,0
1740,0,0,0,0,0
1741,0,0,0,0,0
1742,0,0,0,0,0
1743,0,0,0,0,0
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,0,0,0,0,0
1747,0,0,0,0,0
1748,0,0,0,0,0
1749,0,0,0,0,0
1750,0,0,0,0,0
1751,0,0,0,0,0
1752,0,0,0,0,0
1753,0,0,0,0,0
1754,0,0,0,0,0
1755,0,0,0,0,0
1756,0,0,0,0,0
1757,1,1170,259,0.665,1
1758,0,0,0,0,0
1759,1,1189,259,0.659,1
1760,1,1204,259,0.648,1
1761,1,1219,262,0.636,1
1762,0,0,0,0,0
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,0,0,0,0,0
1766,1,1245,281,0.607,1
1767,1,1264,281,0.641,1
1768,1,1286,285,0.623,1
1769,1,1301,296,0.634,1
1770,0,0,0,0,0
1771,0,0,0,0,0
1772,0,0,0,0,0
1773,0,0,0,0,0
1774,0,0,0,0,0
1775,0,0,0,0,0
1776,0,0,0,0,0
1777,0,0,0,0,0
1778,0,0,0,0,0
1779,0,0,0,0,0
1780,0,0,0,0,0
1781,0,0,0,0,0
1782,0,0,0,0,0
1783,0,0,0,0,0
1784,0,0,0,0,0
1785,0,0,0,0,0
1786,0,0,0,0,0
1787,0,0,0,0,0
1788,0,0,0,0,0
1789,0,0,0,0,0
1790,0,0,0,0,0
1791,0,0,0,0,0
1792,0,0,0,0,0
1793,0,0,0,0,0
1794,0,0,0,0,0
1795,0,0,0,0,0
1796,0,0,0,0,0
1797,0,0,0,0,0
1798,0,0,0,0,0
1799,0,0,0,0,0
1800,0,0,0,0,0
1801,0,0,0,0,0
1802,0,0,0,0,0
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,0,0,0,0,0
1807,0,0,0,0,0
1808,0,0,0,0,0
1809,0,0,0,0,0
1810,0,0,0,0,0
1811,0,0,0,0,0
1812,0,0,0,0,0
1813,0,0,0,0,0
1814,1,964,709,0.741,1
1815,0,0,0,0,0
1816,1,878,615,0.804,1
1817,1,848,589,0.8,1
1818,1,821,566,0.746,1
1819,1,795,551,0.715,1
1820,1,769,544,0.715,1
1821,1,750,540,0.676,1
1822,1,731,536,0.677,1
1823,1,716,540,0.686,1
1824,1,701,544,0.683,1
1825,1,690,551,0.67,1
1826,1,679,566,0.692,1
1827,1,671,578,0.721,1
1828,1,660,592,0.735,1
1829,1,652,604,0.729,1
1830,1,645,619,0.678,1
1831,1,641,592,0.731,1
1832,1,634,562,0.739,1
1833,1,630,536,0.717,1
1834,1,626,518,0.708,1
1835,1,622,499,0.732,1
1836,1,619,484,0.707,1
1837,1,619,469,0.69,1
1838,0,0,0,0,0
1839,1,611,439,0.659,1
1840,1,619,401,0.68,1
1841,1,619,364,0.713,1
1842,1,626,326,0.705,1
1843,1,630,289,0.746,1
1844,1,634,255,0.726,1
1845,1,641,221,0.721,1
1846,1,641,188,0.681,1
1847,1,649,154,0.599,1
1848,1,656,116,0.54,2
1849,1,664,86,0.541,3
1850,1,668,56,0.554,1
1851,1,679,26,0.596,1
1852,0,0,0,0,0
1853,1,1136,255,0.645,1
1854,0,0,0,0,0
1855,1,1151,259,0.631,1
1856,0,0,0,0,0
1857,0,0,0,0,0
1858,1,1200,281,0.596,1
1859,1,1211,285,0.606,1
1860,0,0,0,0,0
1861,1,1226,285,0.619,1
1862,1,1238,281,0.623,1
1863,1,1252,285,0.663,1
1864,1,1264,289,0.674,1
1865,1,1282,292,0.669,1
1866,1,1298,296,0.621,1
1867,0,0,0,0,0
1868,1,1252,292,0.614,1
1869,1,1271,296,0.614,1
1870,1,1286,304,0.584,1
1871,1,1298,311,0.517,2
1872,0,0,0,0,0
1873,0,0,0,0,0
1874,1,810,184,0.644,1
1875,1,821,180,0.616,1
1876,0,0,0,0,0
1877,1,829,180,0.61,1
1878,0,0,0,0,0
1879,0,0,0,0,0
1880,0,0,0,0,0
1881,1,848,176,0.628,1
1882,0,0,0,0,0
1883,1,851,180,0.599,2
1884,1,862,180,0.613,2
1885,0,0,0,0,0
1886,1,1144,255,0.676,1
1887,0,0,0,0,0
1888,1,1178,266,0.61,1
1889,0,0,0,0,0
1890,0,0,0,0,0
1891,0,0,0,0,0
1892,0,0,0,0,0
1893,1,1196,278,0.626,1
1894,1,1208,278,0.643,1
1895,1,1219,281,0.657,2
1896,1,1234,285,0.629,2
1897,1,1252,289,0.644,1
1898,1,1271,296,0.636,2
1899,1,1290,300,0.633,2
1900,1,1305,304,0.647,2
1901,0,0,0,0,0
1902,1,938,199,0.673,1
1903,1,941,199,0.655,1
1904,0,0,0,0,0
1905,0,0,0,0,0
1906,0,0,0,0,0
1907,1,941,202,0.668,1
1908,1,941,202,0.688,1
1909,0,0,0,0,0
1910,1,949,206,0.615,2
1911,0,0,0,0,0
1912,0,0,0,0,0
1913,0,0,0,0,0
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,0,0,0,0,0
1917,0,0,0,0,0
1918,1,1324,1058,0.682,1
1919,1,1320,1024,0.716,1
1920,1,1316,994,0.768,1
1921,1,1312,968,0.803,1
1922,1,1309,949,0.821,1
1923,1,1305,934,0.83,1
1924,0,0,0,0,0
1925,1,1298,922,0.821,1
1926,1,1294,922,0.808,1
1927,1,1290,922,0.788,1
1928,1,1282,930,0.775,1
1929,0,0,0,0,0
1930,1,1279,908,0.835,1
1931,1,1282,889,0.83,1
1932,1,1282,878,0.826,1
1933,0,0,0,0,0
1934,1,1282,874,0.795,1
1935,1,1282,874,0.776,1
1936,1,1286,881,0.774,1
1937,1,1286,892,0.797,1
1938,1,1286,908,0.811,1
1939,1,1286,926,0.816,1
1940,0,0,0,0,0
1941,1,1286,915,0.768,1
1942,0,0,0,0,0
1943,1,1282,904,0.814,1
1944,1,1282,904,0.803,1
1945,1,1282,904,0.794,1
1946,1,1282,908,0.808,1
1947,1,1282,919,0.8,1
1948,1,1282,930,0.783,1
1949,0,0,0,0,0
1950,1,1282,926,0.788,1
1951,1,1282,926,0.784,1
1952,1,1282,926,0.787,1
1953,0,0,0,0,0
1954,1,1282,938,0.75,1
1955,1,1282,938,0.734,1
1956,1,1282,938,0.767,1
1957,1,1282,938,0.777,1
1958,1,1282,941,0.758,1
1959,1,1282,945,0.736,1
1960,0,0,0,0,0
1961,1,1282,949,0.73,1
1962,1,1282,949,0.72,1
1963,0,0,0,0,0
1964,1,1282,956,0.716,1
1965,1,1282,956,0.719,1
1966,0,0,0,0,0
1967,1,1282,960,0.731,1
1968,1,1282,960,0.737,1
1969,0,0,0,0,0
1970,1,1282,964,0.746,1
1971,1,1282,964,0.752,1
1972,1,1282,964,0.75,1
1973,1,1282,964,0.746,1
1974,1,1282,968,0.742,1
1975,0,0,0,0,0
1976,1,1286,968,0.737,1
1977,1,1286,968,0.733,1
1978,1,1286,968,0.727,1
1979,1,1286,971,0.728,1
1980,1,1286,971,0.732,1
1981,1,1286,971,0.737,1
1982,1,1286,971,0.744,1
1983,1,1286,971,0.749,1
1984,1,1286,971,0.75,1
1985,1,1286,971,0.746,1
1986,1,1286,968,0.738,1
1987,1,1286,968,0.729,1
1988,1,1286,968,0.72,1
1989,1,1286,968,0.712,1
1990,1,1286,968,0.707,1
1991,0,0,0,0,0
1992,1,1290,971,0.706,1
1993,1,1290,971,0.708,1
1994,0,0,0,0,0
1995,1,1286,968,0.708,1
1996,1,1286,968,0.705,1
1997,1,1286,968,0.7,1
1998,1,1286,968,0.699,1
1999,1,1286,968,0.697,2
2000,1,1286,968,0.692,2
2001,1,1286,968,0.693,1
2002,1,1286,968,0.692,1
2003,1,1286,968,0.691,1
2004,1,1286,968,0.692,1
2005,1,1286,968,0.693,1
2006,1,1286,968,0.691,1
2007,1,1286,968,0.69,1
2008,1,1286,968,0.685,1
2009,1,1286,968,0.68,1
2010,1,1286,968,0.674,1
2011,1,1286,968,0.669,1
2012,1,1286,968,0.661,1
2013,1,1286,968,0.648,1
2014,1,1286,968,0.628,1
2015,1,1286,968,0.614,1
2016,1,1286,968,0.601,1
2017,0,0,0,0,0
2018,1,1286,968,0.607,1
2019,1,1286,968,0.629,1
2020,1,1286,968,0.652,1
2021,1,1286,968,0.672,1
2022,1,1286,968,0.683,1
2023,1,1286,968,0.686,1
2024,1,1286,968,0.693,1
2025,1,1286,968,0.695,1
2026,1,1286,968,0.698,1
2027,1,1286,968,0.7,1
2028,1,1286,968,0.698,1
2029,1,1286,968,0.695,1
2030,1,1286,968,0.691,1
2031,1,1286,968,0.688,1
2032,1,1286,968,0.687,1
2033,1,1286,968,0.69,1
2034,1,1286,968,0.689,1
2035,1,1286,968,0.687,1
2036,1,1286,968,0.685,1
2037,1,1286,968,0.682,1
2038,1,1286,968,0.682,1
2039,1,1286,968,0.686,1
2040,1,1286,968,0.689,1
2041,1,1286,968,0.694,1
2042,1,1286,968,0.697,1
2043,1,1286,968,0.697,1
2044,1,1286,968,0.695,1
2045,1,1286,968,0.693,1
2046,1,1286,968,0.69,1
2047,1,1286,968,0.69,1
2048,1,1286,968,0.689,1
2049,1,1286,968,0.692,1
2050,1,1286,968,0.694,1
2051,1,1286,968,0.695,1
2052,1,1286,968,0.693,2
2053,1,1286,968,0.688,2
2054,1,1286,968,0.681,2
2055,1,1286,968,0.674,2
2056,1,1286,968,0.668,1
2057,1,1286,968,0.663,1
2058,1,1286,968,0.662,1
2059,1,1286,968,0.657,1
2060,1,1286,968,0.656,1
2061,1,1286,968,0.654,1
2062,1,1286,968,0.65,1
2063,1,1286,968,0.646,1
2064,1,1286,968,0.649,1
2065,1,1286,968,0.651,1
2066,1,1286,968,0.657,1
2067,1,1286,968,0.66,1
2068,1,1286,968,0.663,1
2069,1,1286,968,0.662,1
