Frame,Visibility,X,Y,score,rank
15020,0,0,0,0,0
15021,0,0,0,0,0
15022,0,0,0,0,0
15023,0,0,0,0,0
15024,0,0,0,0,0
15025,0,0,0,0,0
15026,0,0,0,0,0
15027,0,0,0,0,0
15028,0,0,0,0,0
15029,0,0,0,0,0
15030,0,0,0,0,0
15031,0,0,0,0,0
15032,0,0,0,0,0
15033,0,0,0,0,0
15034,0,0,0,0,0
15035,1,1058,885,0.684,1
15036,0,0,0,0,0
15037,1,1095,750,0.845,1
15038,0,0,0,0,0
15039,1,1125,664,0.873,1
15040,1,1136,638,0.83,1
15041,1,1148,615,0.829,1
15042,1,1159,596,0.815,1
15043,1,1166,585,0.785,1
15044,0,0,0,0,0
15045,1,1181,578,0.712,1
15046,0,0,0,0,0
15047,1,1192,578,0.709,1
15048,0,0,0,0,0
15049,1,1208,585,0.735,1
15050,1,1211,585,0.737,1
15051,0,0,0,0,0
15052,1,1222,529,0.689,1
15053,0,0,0,0,0
15054,0,0,0,0,0
15055,0,0,0,0,0
15056,0,0,0,0,0
15057,0,0,0,0,0
15058,0,0,0,0,0
15059,0,0,0,0,0
15060,0,0,0,0,0
15061,0,0,0,0,0
15062,0,0,0,0,0
15063,0,0,0,0,0
15064,0,0,0,0,0
15065,0,0,0,0,0
15066,0,0,0,0,0
15067,0,0,0,0,0
15068,0,0,0,0,0
15069,0,0,0,0,0
15070,0,0,0,0,0
15071,0,0,0,0,0
15072,0,0,0,0,0
15073,1,1136,536,0.665,1
15074,1,1129,589,0.749,1
15075,1,1118,645,0.789,1
15076,1,1106,716,0.793,1
15077,1,1095,791,0.739,1
15078,1,1080,881,0.742,1
15079,0,0,0,0,0
15080,0,0,0,0,0
15081,0,0,0,0,0
15082,0,0,0,0,0
15083,0,0,0,0,0
15084,0,0,0,0,0
15085,0,0,0,0,0
15086,0,0,0,0,0
15087,0,0,0,0,0
15088,0,0,0,0,0
15089,0,0,0,0,0
15090,0,0,0,0,0
15091,0,0,0,0,0
15092,0,0,0,0,0
15093,0,0,0,0,0
15094,0,0,0,0,0
15095,0,0,0,0,0
15096,0,0,0,0,0
15097,0,0,0,0,0
15098,1,994,866,0.783,1
15099,0,0,0,0,0
15100,1,1012,754,0.811,1
15101,1,1020,724,0.857,1
15102,1,1024,698,0.855,1
15103,1,1031,675,0.847,1
15104,1,1035,660,0.84,1
15105,1,1039,652,0.82,1
15106,1,1042,641,0.824,1
15107,0,0,0,0,0
15108,1,1050,596,0.813,1
15109,1,1054,566,0.771,1
15110,1,1054,536,0.63,1
15111,0,0,0,0,0
15112,0,0,0,0,0
15113,0,0,0,0,0
15114,0,0,0,0,0
15115,0,0,0,0,0
15116,1,1084,322,0.655,1
15117,0,0,0,0,0
15118,1,1099,232,0.649,1
15119,0,0,0,0,0
15120,1,1110,150,0.613,1
15121,0,0,0,0,0
15122,0,0,0,0,0
15123,0,0,0,0,0
15124,0,0,0,0,0
15125,0,0,0,0,0
15126,0,0,0,0,0
15127,0,0,0,0,0
15128,0,0,0,0,0
15129,0,0,0,0,0
15130,0,0,0,0,0
15131,0,0,0,0,0
15132,0,0,0,0,0
15133,0,0,0,0,0
15134,0,0,0,0,0
15135,0,0,0,0,0
15136,0,0,0,0,0
15137,0,0,0,0,0
15138,0,0,0,0,0
15139,0,0,0,0,0
15140,0,0,0,0,0
15141,0,0,0,0,0
15142,0,0,0,0,0
15143,0,0,0,0,0
15144,0,0,0,0,0
15145,0,0,0,0,0
15146,0,0,0,0,0
15147,0,0,0,0,0
15148,0,0,0,0,0
15149,0,0,0,0,0
15150,0,0,0,0,0
15151,0,0,0,0,0
15152,0,0,0,0,0
15153,0,0,0,0,0
15154,0,0,0,0,0
15155,0,0,0,0,0
15156,0,0,0,0,0
15157,0,0,0,0,0
15158,0,0,0,0,0
15159,0,0,0,0,0
15160,0,0,0,0,0
15161,0,0,0,0,0
15162,0,0,0,0,0
15163,0,0,0,0,0
15164,0,0,0,0,0
15165,0,0,0,0,0
15166,0,0,0,0,0
15167,0,0,0,0,0
15168,0,0,0,0,0
15169,0,0,0,0,0
15170,0,0,0,0,0
15171,0,0,0,0,0
15172,0,0,0,0,0
15173,0,0,0,0,0
15174,0,0,0,0,0
15175,0,0,0,0,0
15176,0,0,0,0,0
15177,0,0,0,0,0
15178,0,0,0,0,0
15179,0,0,0,0,0
15180,0,0,0,0,0
15181,0,0,0,0,0
15182,0,0,0,0,0
15183,0,0,0,0,0
15184,0,0,0,0,0
15185,0,0,0,0,0
15186,0,0,0,0,0
15187,0,0,0,0,0
15188,0,0,0,0,0
15189,0,0,0,0,0
15190,0,0,0,0,0
15191,0,0,0,0,0
15192,0,0,0,0,0
15193,0,0,0,0,0
15194,0,0,0,0,0
15195,0,0,0,0,0
15196,0,0,0,0,0
15197,0,0,0,0,0
15198,1,1519,142,0.71,1
15199,0,0,0,0,0
15200,0,0,0,0,0
15201,1,1402,86,0.655,1
15202,1,1372,82,0.667,1
15203,1,1342,86,0.639,1
15204,1,1316,90,0.619,1
15205,1,1294,101,0.6,1
15206,1,1271,116,0.592,1
15207,1,1252,131,0.593,1
15208,1,1234,150,0.614,1
15209,1,1219,172,0.67,1
15210,1,1204,195,0.667,1
15211,1,1189,221,0.692,1
15212,1,1178,251,0.658,1
15213,1,1166,281,0.681,1
15214,1,1151,311,0.674,1
15215,1,1144,345,0.699,1
15216,1,1136,379,0.676,1
15217,0,0,0,0,0
15218,0,0,0,0,0
15219,0,0,0,0,0
15220,0,0,0,0,0
15221,0,0,0,0,0
15222,1,1309,476,0.625,1
15223,0,0,0,0,0
15224,1,1429,525,0.637,1
15225,0,0,0,0,0
15226,0,0,0,0,0
15227,0,0,0,0,0
15228,0,0,0,0,0
15229,0,0,0,0,0
15230,0,0,0,0,0
15231,0,0,0,0,0
15232,0,0,0,0,0
15233,0,0,0,0,0
15234,0,0,0,0,0
15235,0,0,0,0,0
15236,0,0,0,0,0
15237,0,0,0,0,0
15238,0,0,0,0,0
15239,0,0,0,0,0
15240,0,0,0,0,0
15241,0,0,0,0,0
15242,0,0,0,0,0
15243,0,0,0,0,0
15244,0,0,0,0,0
15245,0,0,0,0,0
15246,0,0,0,0,0
15247,0,0,0,0,0
15248,0,0,0,0,0
15249,0,0,0,0,0
15250,0,0,0,0,0
15251,0,0,0,0,0
15252,0,0,0,0,0
15253,0,0,0,0,0
15254,0,0,0,0,0
15255,0,0,0,0,0
15256,1,1395,38,0.604,1
15257,1,1384,30,0.645,1
15258,1,1369,26,0.653,1
15259,1,1354,19,0.604,2
15260,1,1339,8,0.552,2
15261,0,0,0,0,0
15262,0,0,0,0,0
15263,0,0,0,0,0
15264,0,0,0,0,0
15265,0,0,0,0,0
15266,0,0,0,0,0
15267,0,0,0,0,0
15268,0,0,0,0,0
15269,0,0,0,0,0
15270,0,0,0,0,0
15271,0,0,0,0,0
15272,0,0,0,0,0
15273,0,0,0,0,0
15274,0,0,0,0,0
15275,0,0,0,0,0
15276,0,0,0,0,0
15277,0,0,0,0,0
15278,0,0,0,0,0
15279,0,0,0,0,0
15280,0,0,0,0,0
15281,0,0,0,0,0
15282,0,0,0,0,0
15283,0,0,0,0,0
15284,0,0,0,0,0
15285,0,0,0,0,0
15286,0,0,0,0,0
15287,0,0,0,0,0
15288,0,0,0,0,0
15289,0,0,0,0,0
15290,0,0,0,0,0
15291,0,0,0,0,0
15292,0,0,0,0,0
15293,0,0,0,0,0
15294,0,0,0,0,0
15295,0,0,0,0,0
15296,0,0,0,0,0
15297,0,0,0,0,0
15298,0,0,0,0,0
15299,0,0,0,0,0
15300,0,0,0,0,0
15301,0,0,0,0,0
15302,0,0,0,0,0
15303,0,0,0,0,0
15304,0,0,0,0,0
15305,0,0,0,0,0
15306,0,0,0,0,0
15307,0,0,0,0,0
15308,0,0,0,0,0
15309,0,0,0,0,0
15310,0,0,0,0,0
15311,0,0,0,0,0
15312,0,0,0,0,0
15313,0,0,0,0,0
15314,0,0,0,0,0
15315,0,0,0,0,0
15316,0,0,0,0,0
15317,0,0,0,0,0
15318,0,0,0,0,0
15319,0,0,0,0,0
15320,0,0,0,0,0
15321,0,0,0,0,0
15322,0,0,0,0,0
15323,0,0,0,0,0
15324,0,0,0,0,0
15325,0,0,0,0,0
15326,0,0,0,0,0
15327,0,0,0,0,0
15328,0,0,0,0,0
15329,0,0,0,0,0
15330,0,0,0,0,0
15331,0,0,0,0,0
15332,0,0,0,0,0
15333,0,0,0,0,0
15334,0,0,0,0,0
15335,0,0,0,0,0
15336,0,0,0,0,0
15337,0,0,0,0,0
15338,0,0,0,0,0
15339,0,0,0,0,0
15340,0,0,0,0,0
15341,0,0,0,0,0
15342,0,0,0,0,0
15343,0,0,0,0,0
15344,0,0,0,0,0
15345,0,0,0,0,0
15346,0,0,0,0,0
15347,0,0,0,0,0
15348,0,0,0,0,0
15349,0,0,0,0,0
15350,0,0,0,0,0
15351,0,0,0,0,0
15352,1,611,900,0.639,1
15353,0,0,0,0,0
15354,1,1024,814,0.8,1
15355,0,0,0,0,0
15356,1,964,735,0.867,1
15357,1,934,709,0.863,1
15358,1,915,686,0.888,1
15359,1,896,671,0.877,1
15360,1,881,660,0.84,1
15361,1,866,656,0.819,1
15362,1,855,652,0.812,1
15363,0,0,0,0,0
15364,1,840,656,0.797,1
15365,1,832,641,0.838,1
15366,1,829,611,0.842,1
15367,1,825,581,0.719,1
15368,1,821,566,0.748,1
15369,1,821,544,0.709,1
15370,1,818,529,0.607,1
15371,0,0,0,0,0
15372,0,0,0,0,0
15373,0,0,0,0,0
15374,0,0,0,0,0
15375,0,0,0,0,0
15376,0,0,0,0,0
15377,0,0,0,0,0
15378,1,870,551,0.577,1
15379,1,881,566,0.694,1
15380,1,892,592,0.746,1
15381,1,900,619,0.81,1
15382,1,911,656,0.828,1
15383,1,926,701,0.84,1
15384,1,934,754,0.624,1
15385,0,0,0,0,0
15386,0,0,0,0,0
15387,0,0,0,0,0
15388,0,0,0,0,0
15389,0,0,0,0,0
15390,0,0,0,0,0
15391,0,0,0,0,0
15392,0,0,0,0,0
15393,1,1609,469,0.604,1
15394,0,0,0,0,0
15395,1,1714,454,0.641,1
15396,0,0,0,0,0
15397,1,1706,424,0.607,1
15398,1,1669,405,0.629,1
15399,1,1628,390,0.624,1
15400,1,1590,379,0.65,1
15401,1,1549,371,0.641,1
15402,1,1515,368,0.656,1
15403,1,1478,368,0.673,1
15404,1,1444,371,0.695,1
15405,1,1406,379,0.688,1
15406,1,1372,390,0.697,1
15407,1,1339,405,0.7,1
15408,1,1309,424,0.7,1
15409,1,1279,446,0.684,1
15410,1,1249,469,0.681,1
15411,1,1219,491,0.665,1
15412,1,1189,521,0.545,1
15413,1,1166,555,0.518,1
15414,1,1136,585,0.53,1
15415,1,1114,619,0.75,1
15416,1,1088,652,0.819,1
15417,0,0,0,0,0
15418,1,1065,626,0.841,1
15419,1,1058,596,0.801,1
15420,1,1046,570,0.76,1
15421,1,1039,548,0.779,1
15422,1,1031,525,0.77,1
15423,1,1024,506,0.734,1
15424,1,1016,491,0.71,1
15425,1,1009,480,0.679,1
15426,0,0,0,0,0
15427,1,990,469,0.607,1
15428,0,0,0,0,0
15429,0,0,0,0,0
15430,1,982,461,0.454,1
15431,1,1009,450,0.579,1
15432,1,1039,439,0.44,1
15433,1,1069,428,0.423,1
15434,1,1099,420,0.537,1
15435,1,1132,416,0.588,1
15436,1,1166,416,0.567,1
15437,1,1200,416,0.635,1
15438,1,1238,424,0.702,1
15439,1,1275,435,0.713,1
15440,1,1316,450,0.698,1
15441,1,1358,469,0.713,1
15442,1,1402,495,0.701,1
15443,1,1451,525,0.699,1
15444,1,1496,559,0.709,1
15445,1,1549,600,0.741,1
15446,1,1601,649,0.722,1
15447,1,1654,701,0.737,1
15448,1,1706,765,0.745,1
15449,1,1759,829,0.745,1
15450,1,1811,904,0.657,1
15451,1,1860,979,0.641,1
15452,0,0,0,0,0
15453,0,0,0,0,0
15454,0,0,0,0,0
15455,0,0,0,0,0
15456,0,0,0,0,0
15457,0,0,0,0,0
15458,0,0,0,0,0
15459,0,0,0,0,0
15460,0,0,0,0,0
15461,0,0,0,0,0
15462,0,0,0,0,0
15463,1,611,904,0.765,1
15464,1,611,904,0.714,1
15465,1,611,904,0.624,1
15466,0,0,0,0,0
15467,0,0,0,0,0
15468,0,0,0,0,0
15469,0,0,0,0,0
15470,0,0,0,0,0
15471,0,0,0,0,0
15472,0,0,0,0,0
15473,0,0,0,0,0
15474,0,0,0,0,0
15475,0,0,0,0,0
15476,0,0,0,0,0
15477,0,0,0,0,0
15478,0,0,0,0,0
15479,0,0,0,0,0
15480,0,0,0,0,0
15481,0,0,0,0,0
15482,0,0,0,0,0
15483,0,0,0,0,0
15484,0,0,0,0,0
15485,0,0,0,0,0
15486,0,0,0,0,0
15487,0,0,0,0,0
15488,0,0,0,0,0
15489,0,0,0,0,0
15490,0,0,0,0,0
15491,0,0,0,0,0
15492,0,0,0,0,0
15493,0,0,0,0,0
15494,0,0,0,0,0
15495,0,0,0,0,0
15496,0,0,0,0,0
15497,0,0,0,0,0
15498,0,0,0,0,0
15499,0,0,0,0,0
15500,0,0,0,0,0
15501,0,0,0,0,0
15502,0,0,0,0,0
15503,0,0,0,0,0
15504,0,0,0,0,0
15505,0,0,0,0,0
15506,0,0,0,0,0
15507,0,0,0,0,0
15508,0,0,0,0,0
15509,0,0,0,0,0
15510,0,0,0,0,0
15511,0,0,0,0,0
15512,0,0,0,0,0
15513,0,0,0,0,0
15514,0,0,0,0,0
15515,0,0,0,0,0
15516,0,0,0,0,0
15517,0,0,0,0,0
15518,0,0,0,0,0
15519,0,0,0,0,0
15520,0,0,0,0,0
15521,0,0,0,0,0
15522,0,0,0,0,0
15523,0,0,0,0,0
15524,0,0,0,0,0
15525,0,0,0,0,0
15526,0,0,0,0,0
15527,0,0,0,0,0
15528,0,0,0,0,0
15529,0,0,0,0,0
15530,0,0,0,0,0
15531,0,0,0,0,0
15532,0,0,0,0,0
15533,0,0,0,0,0
15534,0,0,0,0,0
15535,0,0,0,0,0
15536,0,0,0,0,0
15537,0,0,0,0,0
15538,0,0,0,0,0
15539,0,0,0,0,0
15540,0,0,0,0,0
15541,0,0,0,0,0
15542,0,0,0,0,0
15543,0,0,0,0,0
15544,0,0,0,0,0
15545,0,0,0,0,0
15546,0,0,0,0,0
15547,0,0,0,0,0
15548,0,0,0,0,0
15549,0,0,0,0,0
15550,0,0,0,0,0
15551,0,0,0,0,0
15552,0,0,0,0,0
15553,0,0,0,0,0
15554,0,0,0,0,0
15555,0,0,0,0,0
15556,0,0,0,0,0
15557,0,0,0,0,0
15558,0,0,0,0,0
15559,0,0,0,0,0
15560,0,0,0,0,0
15561,0,0,0,0,0
15562,0,0,0,0,0
15563,0,0,0,0,0
15564,0,0,0,0,0
15565,0,0,0,0,0
15566,0,0,0,0,0
15567,0,0,0,0,0
15568,0,0,0,0,0
15569,0,0,0,0,0
15570,0,0,0,0,0
15571,0,0,0,0,0
15572,0,0,0,0,0
15573,0,0,0,0,0
15574,0,0,0,0,0
15575,0,0,0,0,0
15576,0,0,0,0,0
15577,0,0,0,0,0
15578,0,0,0,0,0
15579,0,0,0,0,0
15580,0,0,0,0,0
15581,0,0,0,0,0
15582,0,0,0,0,0
15583,0,0,0,0,0
15584,0,0,0,0,0
15585,0,0,0,0,0
15586,0,0,0,0,0
15587,0,0,0,0,0
15588,0,0,0,0,0
15589,0,0,0,0,0
15590,0,0,0,0,0
15591,0,0,0,0,0
15592,0,0,0,0,0
15593,0,0,0,0,0
15594,0,0,0,0,0
15595,0,0,0,0,0
15596,0,0,0,0,0
15597,0,0,0,0,0
15598,0,0,0,0,0
15599,0,0,0,0,0
15600,0,0,0,0,0
15601,0,0,0,0,0
15602,0,0,0,0,0
15603,0,0,0,0,0
15604,0,0,0,0,0
15605,0,0,0,0,0
15606,1,1046,851,0.82,1
15607,0,0,0,0,0
15608,1,1058,754,0.831,1
15609,1,1065,724,0.881,1
15610,1,1072,698,0.872,1
15611,1,1076,679,0.85,1
15612,0,0,0,0,0
15613,1,1084,660,0.83,1
15614,1,1091,652,0.822,1
15615,0,0,0,0,0
15616,1,1099,652,0.805,1
15617,1,1102,626,0.847,1
15618,1,1106,596,0.833,1
15619,1,1110,566,0.78,1
15620,1,1114,548,0.767,1
15621,1,1114,529,0.76,1
15622,1,1118,514,0.731,1
15623,1,1121,502,0.626,1
15624,0,0,0,0,0
15625,1,1114,465,0.695,1
15626,1,1102,439,0.649,1
15627,1,1091,409,0.643,1
15628,1,1084,379,0.697,1
15629,1,1069,356,0.671,1
15630,1,1058,326,0.706,1
15631,1,1046,304,0.723,1
15632,1,1031,281,0.726,1
15633,1,1016,262,0.727,1
15634,1,1001,244,0.69,1
15635,1,986,229,0.689,1
15636,1,971,214,0.692,1
15637,1,949,206,0.705,1
15638,1,934,199,0.686,1
15639,1,911,195,0.686,1
15640,1,892,195,0.68,1
15641,1,874,199,0.664,1
15642,1,851,206,0.654,1
15643,1,829,218,0.646,1
15644,1,802,236,0.649,1
15645,1,776,259,0.66,1
15646,1,746,289,0.662,1
15647,1,716,326,0.667,1
15648,1,686,371,0.655,1
15649,1,652,420,0.598,1
15650,1,619,488,0.631,1
15651,1,581,559,0.697,1
15652,1,544,641,0.714,1
15653,0,0,0,0,0
15654,0,0,0,0,0
15655,0,0,0,0,0
15656,0,0,0,0,0
15657,0,0,0,0,0
15658,0,0,0,0,0
15659,0,0,0,0,0
15660,0,0,0,0,0
15661,0,0,0,0,0
15662,0,0,0,0,0
15663,0,0,0,0,0
15664,0,0,0,0,0
15665,0,0,0,0,0
15666,0,0,0,0,0
15667,0,0,0,0,0
15668,0,0,0,0,0
15669,0,0,0,0,0
15670,0,0,0,0,0
15671,0,0,0,0,0
15672,0,0,0,0,0
15673,0,0,0,0,0
15674,0,0,0,0,0
15675,0,0,0,0,0
15676,0,0,0,0,0
15677,0,0,0,0,0
15678,0,0,0,0,0
15679,0,0,0,0,0
15680,0,0,0,0,0
15681,0,0,0,0,0
15682,1,229,701,0.671,1
15683,0,0,0,0,0
15684,1,308,626,0.701,1
15685,1,341,604,0.692,1
15686,1,371,585,0.686,1
15687,1,398,574,0.673,1
15688,1,424,566,0.663,1
15689,1,442,559,0.658,1
15690,1,461,559,0.6,1
15691,0,0,0,0,0
15692,0,0,0,0,0
15693,0,0,0,0,0
15694,0,0,0,0,0
15695,1,356,578,0.595,1
15696,1,375,578,0.633,1
15697,1,394,581,0.692,1
15698,1,412,589,0.709,1
15699,1,431,604,0.714,1
15700,1,450,619,0.72,1
15701,1,472,634,0.735,1
15702,1,491,656,0.74,1
15703,1,518,679,0.745,1
15704,1,536,705,0.761,1
15705,1,555,694,0.739,1
15706,1,570,679,0.703,1
15707,1,589,671,0.625,1
15708,1,604,660,0.539,1
15709,0,0,0,0,0
15710,0,0,0,0,0
15711,0,0,0,0,0
15712,0,0,0,0,0
15713,0,0,0,0,0
15714,0,0,0,0,0
15715,0,0,0,0,0
15716,0,0,0,0,0
15717,0,0,0,0,0
15718,1,780,739,0.55,1
15719,1,799,731,0.601,1
15720,1,818,720,0.631,1
15721,1,832,716,0.707,1
15722,1,851,720,0.737,1
15723,1,866,720,0.745,1
15724,1,885,728,0.782,1
15725,1,900,739,0.795,1
15726,1,919,750,0.833,1
15727,1,938,765,0.782,1
15728,0,0,0,0,0
15729,0,0,0,0,0
15730,1,994,761,0.703,1
15731,1,1009,761,0.717,1
15732,0,0,0,0,0
15733,0,0,0,0,0
15734,1,1061,784,0.781,1
15735,1,1080,795,0.796,1
15736,1,1099,799,0.788,1
15737,1,1114,795,0.783,1
15738,1,1132,791,0.783,1
15739,1,1151,795,0.803,1
15740,1,1166,802,0.805,1
15741,1,1185,810,0.788,1
15742,1,1200,818,0.796,1
15743,1,1219,814,0.786,1
15744,1,1238,818,0.794,1
15745,1,1252,821,0.77,1
15746,1,1271,829,0.818,1
15747,1,1290,829,0.811,1
15748,1,1305,832,0.819,1
15749,1,1324,836,0.825,1
15750,1,1339,840,0.838,1
15751,1,1358,840,0.846,1
15752,1,1372,844,0.851,1
15753,1,1391,848,0.856,1
15754,1,1406,848,0.852,1
15755,1,1421,855,0.85,1
15756,1,1440,855,0.869,1
15757,1,1455,859,0.859,1
15758,1,1474,862,0.863,1
15759,1,1489,866,0.841,1
15760,1,1504,866,0.84,1
15761,1,1519,866,0.831,1
15762,0,0,0,0,0
15763,1,1534,866,0.813,1
15764,1,1538,862,0.807,1
15765,1,1545,862,0.794,1
15766,1,1552,859,0.771,1
15767,1,1560,859,0.754,1
15768,1,1568,859,0.74,1
15769,1,1579,855,0.721,1
15770,0,0,0,0,0
15771,1,1586,855,0.705,1
15772,0,0,0,0,0
15773,1,1601,851,0.719,1
15774,0,0,0,0,0
15775,1,1612,848,0.719,1
15776,1,1620,848,0.71,1
15777,0,0,0,0,0
15778,1,1631,844,0.685,1
15779,1,1635,844,0.678,1
15780,1,1639,844,0.665,1
15781,0,0,0,0,0
15782,1,1650,844,0.634,1
15783,0,0,0,0,0
15784,1,1661,840,0.627,1
15785,0,0,0,0,0
15786,1,1669,836,0.642,1
15787,0,0,0,0,0
15788,1,1676,836,0.615,1
15789,0,0,0,0,0
15790,0,0,0,0,0
15791,0,0,0,0,0
15792,0,0,0,0,0
15793,0,0,0,0,0
15794,0,0,0,0,0
15795,0,0,0,0,0
15796,0,0,0,0,0
15797,0,0,0,0,0
15798,0,0,0,0,0
15799,0,0,0,0,0
15800,0,0,0,0,0
15801,0,0,0,0,0
15802,0,0,0,0,0
15803,0,0,0,0,0
15804,0,0,0,0,0
15805,1,1669,818,0.499,1
15806,1,1658,814,0.528,1
15807,1,1646,810,0.552,1
15808,1,1631,806,0.483,1
15809,0,0,0,0,0
15810,0,0,0,0,0
15811,0,0,0,0,0
15812,0,0,0,0,0
15813,0,0,0,0,0
15814,0,0,0,0,0
15815,0,0,0,0,0
15816,0,0,0,0,0
15817,0,0,0,0,0
15818,0,0,0,0,0
15819,0,0,0,0,0
15820,0,0,0,0,0
15821,0,0,0,0,0
15822,0,0,0,0,0
15823,0,0,0,0,0
15824,0,0,0,0,0
15825,0,0,0,0,0
15826,0,0,0,0,0
15827,0,0,0,0,0
15828,0,0,0,0,0
15829,0,0,0,0,0
15830,0,0,0,0,0
15831,0,0,0,0,0
15832,0,0,0,0,0
15833,0,0,0,0,0
15834,0,0,0,0,0
15835,1,1365,585,0.672,1
15836,0,0,0,0,0
15837,1,1271,551,0.675,2
15838,1,1234,544,0.718,2
15839,1,1196,540,0.715,2
15840,1,1166,540,0.731,1
15841,1,1136,548,0.73,1
15842,1,1114,555,0.758,1
15843,1,1088,566,0.767,1
15844,1,1069,581,0.762,1
15845,1,1050,596,0.811,1
15846,1,1031,611,0.826,1
15847,1,1016,622,0.807,1
15848,0,0,0,0,0
15849,1,1005,551,0.809,1
15850,1,994,525,0.797,1
15851,1,986,502,0.767,1
15852,1,982,484,0.756,1
15853,1,975,465,0.712,1
15854,1,968,450,0.593,1
15855,1,964,439,0.52,1
15856,1,956,431,0.54,1
15857,0,0,0,0,0
15858,0,0,0,0,0
15859,0,0,0,0,0
15860,0,0,0,0,0
15861,0,0,0,0,0
15862,0,0,0,0,0
15863,0,0,0,0,0
15864,0,0,0,0,0
15865,0,0,0,0,0
15866,0,0,0,0,0
15867,0,0,0,0,0
15868,0,0,0,0,0
15869,0,0,0,0,0
15870,0,0,0,0,0
15871,0,0,0,0,0
15872,0,0,0,0,0
15873,0,0,0,0,0
15874,0,0,0,0,0
15875,0,0,0,0,0
15876,0,0,0,0,0
15877,0,0,0,0,0
15878,0,0,0,0,0
15879,0,0,0,0,0
15880,1,881,536,0.66,1
15881,1,889,544,0.72,1
15882,0,0,0,0,0
15883,1,915,570,0.642,1
15884,0,0,0,0,0
15885,1,848,536,0.619,1
15886,0,0,0,0,0
15887,1,836,536,0.749,1
15888,1,836,536,0.755,1
15889,0,0,0,0,0
15890,1,825,540,0.759,1
15891,1,821,551,0.772,1
15892,0,0,0,0,0
15893,1,814,551,0.785,1
15894,1,810,548,0.799,1
15895,1,806,548,0.797,1
15896,1,802,548,0.797,1
15897,1,799,551,0.799,1
15898,0,0,0,0,0
15899,1,791,555,0.788,1
15900,1,791,555,0.777,1
15901,0,0,0,0,0
15902,1,776,559,0.772,1
15903,1,772,559,0.746,1
15904,1,772,559,0.745,1
15905,0,0,0,0,0
15906,1,761,562,0.739,1
15907,1,761,562,0.739,1
15908,1,758,562,0.742,1
15909,0,0,0,0,0
15910,1,750,566,0.743,1
15911,1,746,566,0.75,1
15912,1,742,566,0.748,1
15913,1,739,566,0.74,1
15914,1,739,566,0.728,1
15915,1,735,566,0.716,1
15916,1,731,566,0.713,1
15917,0,0,0,0,0
15918,1,728,566,0.716,1
15919,1,728,566,0.717,1
15920,0,0,0,0,0
15921,1,724,566,0.718,1
15922,1,720,566,0.722,1
15923,0,0,0,0,0
15924,1,712,570,0.732,1
15925,1,712,570,0.736,1
15926,1,709,570,0.722,1
15927,0,0,0,0,0
15928,1,705,574,0.677,1
15929,1,705,574,0.64,1
15930,0,0,0,0,0
15931,0,0,0,0,0
15932,0,0,0,0,0
15933,0,0,0,0,0
15934,0,0,0,0,0
15935,0,0,0,0,0
15936,0,0,0,0,0
15937,0,0,0,0,0
15938,0,0,0,0,0
15939,0,0,0,0,0
15940,0,0,0,0,0
15941,1,930,529,0.687,1
15942,1,930,544,0.678,1
15943,0,0,0,0,0
15944,1,848,570,0.681,2
15945,1,866,570,0.746,1
15946,1,881,570,0.755,1
15947,1,904,570,0.737,1
15948,1,926,570,0.745,1
15949,1,945,566,0.739,1
15950,1,964,570,0.723,1
15951,1,986,570,0.744,1
15952,1,1001,570,0.74,1
15953,1,1024,570,0.734,1
15954,1,1042,566,0.741,1
15955,1,1061,566,0.737,1
15956,1,1080,566,0.741,1
15957,1,1099,566,0.732,1
15958,1,1114,566,0.703,1
15959,1,1132,566,0.697,1
15960,1,1151,566,0.683,1
15961,1,1166,566,0.665,1
15962,1,1185,566,0.662,1
15963,1,1204,566,0.669,1
15964,1,1219,566,0.638,1
15965,1,1238,566,0.635,1
15966,1,1252,566,0.623,1
15967,1,1271,566,0.615,1
15968,1,1286,566,0.606,1
15969,1,1301,566,0.604,1
15970,1,1316,566,0.604,1
15971,1,1331,566,0.604,1
15972,1,1346,566,0.603,1
15973,1,1361,566,0.605,1
15974,1,1376,566,0.601,2
15975,1,1391,566,0.597,2
15976,1,1406,566,0.601,2
15977,1,1421,562,0.594,2
15978,0,0,0,0,0
15979,1,862,548,0.728,1
15980,1,862,532,0.729,1
15981,1,859,518,0.756,1
15982,1,859,506,0.717,1
15983,0,0,0,0,0
15984,1,855,488,0.737,1
15985,1,855,488,0.744,1
15986,1,855,488,0.753,1
15987,1,855,488,0.754,1
15988,1,855,488,0.771,1
15989,1,855,488,0.739,1
15990,0,0,0,0,0
15991,0,0,0,0,0
15992,1,1346,562,0.68,1
15993,1,1346,562,0.693,1
15994,0,0,0,0,0
15995,1,922,529,0.593,2
15996,1,938,548,0.673,2
15997,1,952,570,0.784,1
15998,1,971,596,0.826,1
15999,1,994,626,0.85,1
16000,1,1012,668,0.854,1
16001,1,1035,712,0.826,1
16002,1,1058,761,0.668,2
16003,0,0,0,0,0
16004,1,1118,911,0.768,1
16005,0,0,0,0,0
16006,1,1294,562,0.66,1
16007,1,1290,562,0.649,1
16008,1,1286,562,0.656,1
16009,0,0,0,0,0
16010,1,1279,562,0.662,1
16011,1,1279,562,0.66,1
16012,0,0,0,0,0
16013,1,1271,562,0.662,1
16014,1,1271,562,0.663,1
16015,0,0,0,0,0
16016,1,1264,562,0.67,1
16017,1,1264,562,0.671,1
